filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
Arrow.mp3,0.36625587940216064,0.10377959161996841,1486.3299736093782,1875.846355379369,3084.347406064989,0.062125248082615714,-174.48968505859375,125.05062103271484,-4.197541236877441,28.115467071533203,5.079310417175293,7.3051838874816895,-2.3172268867492676,7.249704837799072,1.6213183403015137,7.4136152267456055,-1.0705008506774902,2.1260979175567627,-0.7280093431472778,5.25034236907959,1.5189393758773804,6.074015140533447,-0.7829957604408264,5.402773857116699,-3.376349925994873,-1.7495815753936768,Acao
As Visoes da Raven.mp3,0.38018709421157837,0.08966906368732452,2769.8080531813443,2708.41360857024,5886.272739847378,0.12860390866873064,-163.7405242919922,66.61983489990234,-0.09131693094968796,16.256418228149414,6.727241039276123,1.5144044160842896,5.672954082489014,3.677011728286743,-3.744601011276245,9.118377685546875,-6.34210205078125,4.67191219329834,-4.650402069091797,0.16276025772094727,-4.652586936950684,3.7324154376983643,-2.388532876968384,4.783496379852295,-3.015044927597046,3.403472900390625,Fantasia
Babylon 5.mp3,0.34745997190475464,0.021345697343349457,1622.4095792321505,1812.0287335279684,3171.5558220358457,0.08169867453560371,-313.37762451171875,136.27737426757812,-15.174569129943848,28.014814376831055,-7.717419624328613,4.0184645652771,-6.9612836837768555,5.523163795471191,-18.053611755371094,0.26144370436668396,-13.264483451843262,5.894932746887207,-1.8812230825424194,-0.3392603397369385,-1.7100887298583984,1.6679619550704956,-0.44400691986083984,0.6963495016098022,-0.7986801862716675,3.800598382949829,Ficcao cientifica
Bates Motel.mp3,0.3818104565143585,0.12534187734127045,860.8741726912355,1119.8934917191548,1758.097702357053,0.03467892862325851,-198.4942169189453,178.20643615722656,-20.809410095214844,23.82295799255371,14.945780754089355,2.3298263549804688,7.047859191894531,12.048294067382812,9.469711303710938,1.5743775367736816,-4.832826614379883,-4.433501720428467,0.7543764114379883,0.15609118342399597,0.5409424901008606,-0.45355024933815,-5.03264856338501,-0.31671974062919617,2.2912821769714355,1.4263213872909546,Terror
BATMAN.mp3,0.33351027965545654,0.057736705988645554,1003.1499931785561,827.2243721681048,1759.431027627951,0.06859142197174922,-257.0430603027344,222.3258514404297,-68.82331085205078,11.564926147460938,1.1194533109664917,-25.547195434570312,2.8974053859710693,-16.40831184387207,-6.678297519683838,-4.072621822357178,-12.69657039642334,-1.5701591968536377,-5.589001178741455,-2.975165367126465,-0.6792086958885193,-4.71234130859375,-2.186063766479492,-3.5829498767852783,0.27132469415664673,1.8576934337615967,Acao
Better Call Saul.mp3,0.33498653769493103,0.02151515893638134,1733.5504253842132,1620.585222898012,3215.287829356588,0.10747474621815287,-394.6170959472656,137.3765869140625,-20.625713348388672,38.777408599853516,-11.727409362792969,-1.2511799335479736,0.04818025976419449,5.99433708190918,3.8771843910217285,-3.5698626041412354,-2.9071919918060303,4.185211658477783,-0.6799979209899902,-1.5785846710205078,-3.161766290664673,-3.2600791454315186,-4.2834086418151855,-3.164116621017456,-7.722684383392334,-4.88520622253418,Drama
Black Mirror.mp3,0.5600680112838745,0.021023213863372803,995.4622701340414,1508.1868891457539,2062.9131738680935,0.0369395090808322,-419.1674499511719,139.86312866210938,21.21086883544922,23.094562530517578,15.524431228637695,19.9638614654541,4.540210723876953,4.607083797454834,1.8509550094604492,2.5607540607452393,7.224664211273193,11.264439582824707,5.878047466278076,10.69219970703125,4.233063220977783,4.44257116317749,-0.019949836656451225,-0.7873931527137756,-1.952953577041626,4.735151290893555,Ficcao cientifica
Blindspot.mp3,0.47413161396980286,0.03315019607543945,1411.0764780289685,1864.3607987352775,2987.5858314848642,0.05339493084551148,-284.9294738769531,126.4814224243164,-13.930234909057617,28.880592346191406,10.742918968200684,11.631311416625977,6.939389228820801,10.799132347106934,3.294713020324707,7.626121520996094,-1.681878924369812,6.866201877593994,6.1956000328063965,10.244538307189941,5.812630653381348,13.110574722290039,1.3144406080245972,4.300818920135498,-2.7534658908843994,1.0739030838012695,Policial
Bob Esponja.mp3,0.3692360520362854,0.06275567412376404,2487.2865141880484,2229.0456495344633,4573.28901261368,0.1485308478860294,-161.09014892578125,81.32035827636719,-39.95698165893555,15.725749015808105,0.6890698075294495,-6.366552352905273,-4.525334358215332,-0.41620784997940063,-14.914224624633789,-5.111892223358154,-3.585393190383911,-4.383175849914551,-4.132022857666016,6.654292106628418,-14.279590606689453,8.194278717041016,-13.310141563415527,4.732903480529785,-3.6529083251953125,0.6515421867370605,Comedia
Bones.mp3,0.44007134437561035,0.09981787204742432,1502.255673658143,1668.7477206181195,3230.7637973466526,0.07556605855746903,-171.6244659423828,145.1553497314453,-28.082801818847656,39.1342887878418,-20.28673553466797,18.097103118896484,-12.477736473083496,12.976882934570312,-2.308095693588257,9.685248374938965,-1.7495479583740234,1.3027020692825317,3.412940740585327,-0.03352426737546921,4.2410054206848145,-4.609927177429199,4.3444504737854,-8.074285507202148,3.479692220687866,-5.987571716308594,Policial
Breaking Bad.mp3,0.43340247869491577,0.10392309725284576,1708.0349200289327,2178.4081288151874,3886.162754274764,0.05276201356132076,-219.98431396484375,101.25645446777344,7.832516670227051,35.55381774902344,15.75479507446289,11.108747482299805,-0.25145673751831055,16.319150924682617,3.609096050262451,7.188819885253906,2.0014562606811523,13.47668743133545,4.669026851654053,7.239528179168701,1.7809858322143555,8.19727897644043,0.4961439371109009,3.7702808380126953,2.7880020141601562,1.3471808433532715,Drama
Brooklyn Nine-Nine.mp3,0.4520657956600189,0.02990824729204178,2733.855497785873,2710.238949037146,5988.428753987819,0.10699646987383991,-243.14952087402344,62.95573425292969,6.477351665496826,41.38267517089844,9.682268142700195,20.497539520263672,-0.42771297693252563,13.004733085632324,-1.7351821660995483,11.536971092224121,1.0180314779281616,7.160312652587891,-2.929793119430542,4.208334445953369,-3.2381837368011475,1.9978443384170532,-1.474600076675415,4.98176383972168,-2.401920795440674,0.708868682384491,Comedia
Buffy a Caca Vampiros.mp3,0.4597066640853882,0.13417993485927582,1925.1851657827826,2079.397578462068,3988.3842161196303,0.09202060758513932,-98.55413055419922,111.6185531616211,-10.092635154724121,37.5306282043457,1.6697726249694824,7.485313892364502,2.053436279296875,13.442548751831055,0.7429735660552979,3.9347846508026123,2.0045418739318848,5.567553520202637,-2.799673557281494,-0.049325428903102875,-4.03437614440918,0.7467333674430847,-1.365448236465454,7.362954139709473,0.6829851865768433,1.2140952348709106,Fantasia
Castle.mp3,0.49516648054122925,0.04441312700510025,1543.0331627185817,1965.274889422668,3449.552628800676,0.05623152449324324,-259.1473388671875,115.41580200195312,-3.6165153980255127,29.520849227905273,5.605993270874023,12.765827178955078,5.405627727508545,8.677082061767578,1.6073509454727173,7.2736968994140625,2.828613519668579,4.582499027252197,-0.3790341019630432,1.9065916538238525,-0.09521064907312393,4.103256702423096,0.1387377381324768,5.255180358886719,-2.577345848083496,-2.3939075469970703,Policial
Chuck.mp3,0.5273305773735046,0.056905243545770645,2381.3211617622587,2385.228157457729,4981.594876977312,0.11108625193498452,-157.01422119140625,86.49497985839844,-20.84592628479004,32.74223709106445,9.936443328857422,19.784183502197266,6.7194013595581055,10.066076278686523,2.471653699874878,8.627297401428223,0.08751682937145233,5.102447032928467,-3.5582501888275146,0.17871356010437012,-2.1208600997924805,2.713366746902466,-3.1166610717773438,1.7672300338745117,-3.2168078422546387,4.4686174392700195,Acao
Cidade Invisivel.mp3,0.36891207098960876,0.25191476941108704,921.84891544831,1436.3989069474628,1546.3823159043634,0.03838941261126161,-133.11692810058594,168.32705688476562,14.549332618713379,6.893333435058594,2.882397174835205,7.409695148468018,9.183244705200195,3.8419978618621826,-5.8801374435424805,13.279159545898438,1.1869289875030518,1.7487075328826904,-6.046607971191406,-0.30373984575271606,-3.268340826034546,2.3277549743652344,-4.012568473815918,1.0119447708129883,-4.900420188903809,2.8128609657287598,Fantasia
Community.mp3,0.41912156343460083,0.2182309627532959,2663.366788205364,2543.536502357852,5597.648870002196,0.1200850072770211,-29.03186798095703,72.27598571777344,-0.4413977861404419,30.667646408081055,-3.2995290756225586,29.278263092041016,4.3624958992004395,4.404289245605469,-9.844987869262695,10.905945777893066,7.187657356262207,3.1165099143981934,-5.470396995544434,8.565221786499023,-2.4192442893981934,-3.1074466705322266,1.2580407857894897,6.406405448913574,-2.616701602935791,7.186577320098877,Comedia
Creepshow.mp3,0.46347591280937195,0.05681587755680084,973.3108106403303,1213.6417969567199,1929.8633303804663,0.05313913445723684,-269.6221923828125,180.83572387695312,-12.809908866882324,19.65169906616211,11.60777759552002,10.867313385009766,6.334064483642578,4.668614864349365,4.349997043609619,7.740711212158203,3.904865264892578,2.773418664932251,2.5284383296966553,5.663443565368652,1.1559497117996216,0.7576444745063782,-0.6696270108222961,1.0766069889068604,3.876286506652832,5.808114528656006,Terror
Criminal Minds.mp3,0.4391136169433594,0.07154295593500137,1496.2747687904057,1931.9870172530213,3128.572748615277,0.05652497944078947,-185.35443115234375,133.85218811035156,-11.537750244140625,30.142675399780273,8.385231018066406,15.627418518066406,0.19212360680103302,7.5365729331970215,-0.6386231780052185,7.948606491088867,-2.646371364593506,6.171431541442871,-1.2677098512649536,4.953433513641357,-2.6567888259887695,3.8145227432250977,0.13041840493679047,2.590294122695923,-2.8247547149658203,1.7474608421325684,Policial
CSI NY.mp3,0.49612724781036377,0.07422209531068802,2185.917577409103,2422.7335060483133,4802.2376281927245,0.08347870912345201,-153.03158569335938,94.43431854248047,-2.963801145553589,39.66919708251953,7.8669514656066895,13.981165885925293,1.616041660308838,13.125955581665039,-0.8718153834342957,9.420809745788574,1.166908860206604,6.021449565887451,-2.6168458461761475,2.7994325160980225,-4.299919605255127,3.2111332416534424,-3.067121744155884,3.4056320190429688,-2.9162509441375732,3.07177734375,Policial
CSI.mp3,0.37129443883895874,0.06460117548704147,2426.422567681215,2687.7079956955354,5636.6075828717585,0.10088714505127709,-180.29315185546875,90.48986053466797,21.79964828491211,16.437761306762695,-0.8805350065231323,17.868431091308594,-5.416286468505859,5.132025718688965,-5.059051036834717,2.7169065475463867,-2.153672456741333,1.475757122039795,-2.9415032863616943,-2.62807035446167,-2.4818296432495117,2.6417007446289062,2.6789255142211914,5.971668720245361,0.08915072679519653,-0.1597948521375656,Policial
Cursed.mp3,0.33261194825172424,0.09396901726722717,1588.0781761231797,1989.8169741699191,3323.7882348406056,0.06891077000290248,-159.5476531982422,119.96903991699219,-9.424506187438965,29.9705753326416,3.6540231704711914,9.066537857055664,-3.3640518188476562,5.499627590179443,-0.16685211658477783,6.495604038238525,-5.166001796722412,7.006271839141846,-0.5248095393180847,2.1366946697235107,-2.561223268508911,5.399538040161133,-1.4377586841583252,2.8935365676879883,-2.4512035846710205,2.971156120300293,Fantasia
DC Titans.mp3,0.5253629088401794,0.07201828807592392,1450.7369601987261,1932.55420965605,3139.225039274796,0.055529608242753624,-203.54443359375,124.70394897460938,-5.252400875091553,32.207763671875,7.571208477020264,20.11693000793457,7.424252510070801,11.203346252441406,1.5804357528686523,10.064763069152832,1.7528499364852905,8.654291152954102,4.00205135345459,8.574380874633789,0.6107902526855469,4.100608825683594,-1.1634308099746704,5.445773124694824,0.9586336612701416,2.3434743881225586,Acao
Death Note.mp3,0.3955102264881134,0.0507069006562233,2703.127898154541,2562.345327232771,5654.36580882353,0.12370597910216719,-185.6317138671875,70.35487365722656,-10.883308410644531,33.01262664794922,7.6430511474609375,10.535818099975586,-4.6073222160339355,9.763656616210938,-0.10385802388191223,7.662417888641357,-3.853785514831543,6.615108966827393,-2.516902208328247,-1.8543251752853394,-6.295841217041016,-1.0893539190292358,-8.4068021774292,-1.2345619201660156,-4.905381202697754,3.744283437728882,Drama
Demolidor.mp3,0.4030446708202362,0.13101805746555328,800.6405302649936,1078.0448619346598,1650.2983542049633,0.03655684621710526,-227.75181579589844,149.88330078125,-2.6809301376342773,10.757699012756348,22.29593849182129,21.648941040039062,12.000061988830566,5.547306537628174,4.726419925689697,5.055999755859375,6.01874303817749,8.657012939453125,10.681102752685547,5.735029697418213,0.032296810299158096,-0.5828993320465088,2.1130785942077637,5.020488262176514,4.881374835968018,-0.5326430201530457,Acao
Doctor Who.mp3,0.37224912643432617,0.06647740304470062,1809.3671116157345,2055.2509431851354,3580.6533482790733,0.08438082007062693,-156.50717163085938,114.67166900634766,-20.806299209594727,31.605173110961914,3.414836883544922,6.645577430725098,2.1264705657958984,12.44904613494873,-2.637538194656372,5.565197944641113,-2.109463691711426,3.8163979053497314,1.877393364906311,6.948025226593018,0.29931342601776123,2.6141319274902344,-4.228865623474121,2.3481996059417725,-3.91865873336792,2.8655924797058105,Ficcao cientifica
Downton Abbey.mp3,0.29884833097457886,0.08822789043188095,1453.8480053796852,1722.587163566783,2976.4153353570046,0.06318291348200464,-181.069580078125,132.3323516845703,-23.25813865661621,34.12970733642578,-0.3745349049568176,7.172490119934082,-5.293082237243652,1.395979881286621,-13.416553497314453,-1.0855904817581177,-14.910192489624023,-5.105599403381348,-11.818513870239258,-6.138212203979492,-13.428417205810547,-4.65678071975708,-10.234396934509277,-1.2846392393112183,-8.349128723144531,-1.6328758001327515,Drama
Elementary.mp3,0.4068089723587036,0.10456643998622894,1178.648870294842,1596.7914987933932,2412.543745011368,0.04811346567821207,-195.15663146972656,138.697998046875,-8.621406555175781,38.102195739746094,12.995256423950195,5.559325218200684,-3.1567742824554443,8.081592559814453,-1.0626764297485352,3.7152957916259766,-2.2936880588531494,0.5988489985466003,-1.9479076862335205,0.8294661641120911,-3.1490814685821533,1.2633589506149292,-1.8646197319030762,1.8052483797073364,-0.9677467942237854,1.334603190422058,Policial
ER.mp3,0.3232879042625427,0.03729221597313881,2253.8420877114936,2587.3853252378303,5217.043453251983,0.08597529266640867,-221.9814910888672,95.93107604980469,7.938586711883545,12.701864242553711,-1.7132872343063354,4.146554470062256,-6.495840549468994,3.7450621128082275,-9.548063278198242,0.7449067831039429,-8.610553741455078,0.40897229313850403,-5.988285064697266,5.607889175415039,-3.1363611221313477,5.277259349822998,-5.786509037017822,-2.2913925647735596,-11.403217315673828,-1.0030527114868164,Drama
Euphoria.mp3,0.2513035535812378,0.21937249600887299,1328.0752435458942,1755.8238444516298,2382.493926718508,0.055458092468072755,-153.03549194335938,129.77264404296875,-5.86727237701416,4.0846848487854,-1.4691309928894043,7.5855278968811035,-5.411764144897461,2.942089557647705,-14.061931610107422,-10.078017234802246,0.22831512987613678,0.4195002615451813,-9.045534133911133,-7.4516682624816895,-6.058599948883057,2.603630781173706,-6.09023380279541,-1.3027318716049194,1.70362389087677,-5.7973151206970215,Drama
Evil.mp3,0.41754934191703796,0.034490954130887985,1121.6078366976549,1440.7206282778222,2258.488369697968,0.05544778904311414,-343.12237548828125,120.1608657836914,0.9491169452667236,30.58789825439453,10.061192512512207,7.274679183959961,8.06530475616455,5.2801194190979,1.9036295413970947,3.163485050201416,-0.20652146637439728,6.481337547302246,5.494828701019287,6.952376365661621,6.40131139755249,4.232193470001221,-0.742958664894104,-0.05142194777727127,-0.6623679995536804,4.443126201629639,Terror
Expresso do Amanha.mp3,0.5458608269691467,0.02042544260621071,1598.1693274929044,2234.688582699013,3973.711316338901,0.03611296855757389,-364.33819580078125,97.2736587524414,18.857925415039062,27.075414657592773,11.55052661895752,15.73973560333252,5.792534351348877,12.340731620788574,2.9206442832946777,8.595467567443848,2.727261781692505,7.565258979797363,1.4566195011138916,5.253524303436279,0.4024991989135742,6.420562744140625,-0.12289629876613617,4.956085681915283,-0.30547967553138733,3.8966286182403564,Ficcao cientifica
Fantasy Island.mp3,0.2272258847951889,0.045156095176935196,1273.5273759980612,1166.0763745491724,2401.3021463211107,0.08371907048181114,-327.62652587890625,81.43402862548828,-37.21726608276367,19.13570785522461,-14.489112854003906,3.806724786758423,-12.315016746520996,-0.45475664734840393,-14.063088417053223,-1.3908077478408813,-5.802590847015381,-0.7881211042404175,-8.617094993591309,4.561161994934082,-3.962265968322754,1.0151147842407227,-4.21788215637207,1.5314702987670898,-4.385119438171387,1.736133337020874,Fantasia
Firefly.mp3,0.3900979161262512,0.04588235914707184,1596.731288618428,2062.7228452353015,3506.187131899429,0.060375296294504645,-264.55059814453125,115.67937469482422,4.619235038757324,37.66925048828125,9.376310348510742,16.89048957824707,1.2612138986587524,9.823976516723633,1.034616470336914,7.328020095825195,-3.386241912841797,8.746004104614258,0.8920450806617737,-0.07018176466226578,1.0136911869049072,4.722146987915039,-7.835883617401123,4.868537425994873,-4.272286415100098,-4.27833366394043,Ficcao cientifica
Flash.mp3,0.3458094596862793,0.08333288133144379,2373.2388960063968,2535.191071219474,5303.488401195297,0.10558586194390715,-119.6793441772461,89.13743591308594,-1.2517973184585571,17.024616241455078,-5.84334135055542,4.68974494934082,-2.439474582672119,6.519926071166992,-5.665740966796875,3.272460699081421,-2.3243398666381836,5.784678936004639,1.262007236480713,5.142756462097168,-4.190849304199219,0.8964818716049194,-2.50101900100708,3.9153223037719727,-2.1241097450256348,2.6414599418640137,Acao
Friends.mp3,0.4566620886325836,0.07156026363372803,2675.7210722337204,2569.9209243377845,5505.875040060227,0.15011360475522445,-149.43104553222656,72.4026107788086,-5.207995891571045,42.898006439208984,14.810362815856934,10.073123931884766,-0.18891136348247528,12.111261367797852,-2.4906866550445557,0.3619641363620758,-0.9125800728797913,4.715740203857422,-6.221925735473633,0.6304965615272522,-0.7117018699645996,1.1467859745025635,-5.090891361236572,1.7915071249008179,-5.465007305145264,0.6350088119506836,Comedia
Fringe.mp3,0.24362467229366302,0.0804550051689148,1272.43785981237,1671.4549278566471,2365.3846592290856,0.05282224662572957,-246.7147674560547,122.2486343383789,-7.8607401847839355,2.476048231124878,-0.2959029972553253,-5.210807800292969,-5.39568567276001,-4.1875810623168945,-5.214496612548828,-12.019164085388184,-8.978086471557617,-4.822541236877441,-11.15396499633789,-0.12917841970920563,-13.196096420288086,0.708740770816803,-12.286442756652832,3.778615713119507,-6.868972301483154,1.9598324298858643,Ficcao cientifica
Futurama.mp3,0.49404585361480713,0.06910071521997452,3015.058876243708,2539.6025152473303,5903.470005003874,0.1679558367768595,-140.7733917236328,54.191646575927734,-16.637964248657227,33.67910385131836,2.9286975860595703,15.586862564086914,6.16547966003418,10.450048446655273,-0.27667155861854553,11.608222961425781,0.5089744329452515,4.208790302276611,1.5725606679916382,0.8158696293830872,-0.37615710496902466,1.8181740045547485,-2.184694290161133,4.184201717376709,-4.1231794357299805,1.5535589456558228,Ficcao cientifica
Game of Thrones.mp3,0.4680130183696747,0.03422913700342178,1140.9160048439537,1621.297656024762,2238.128133012045,0.04737953209655573,-311.10150146484375,146.51478576660156,-6.424942970275879,34.157684326171875,9.525960922241211,6.7392964363098145,2.4809982776641846,13.828987121582031,4.06536865234375,5.869743824005127,2.272589921951294,9.917032241821289,3.7023329734802246,0.587375819683075,-1.5269572734832764,6.650198459625244,0.5243930816650391,2.938053607940674,1.0486247539520264,3.5221424102783203,Fantasia
Gilded Age.mp3,0.4014662802219391,0.09265211969614029,1293.7903213804404,1758.912600311283,2740.466762105747,0.050557895341524765,-174.1734619140625,139.50025939941406,-11.651263236999512,37.77803421020508,5.067243576049805,9.49901008605957,3.163722038269043,6.000136852264404,-0.9220951199531555,5.947577953338623,-4.971078872680664,5.253505229949951,0.9860069155693054,5.676323413848877,3.8461759090423584,4.8470282554626465,-0.38794025778770447,7.476164817810059,-1.9563010931015015,2.808468818664551,Drama
Good Omens.mp3,0.34592753648757935,0.038115862756967545,1485.2479531208753,1973.845401670246,3164.6808636077785,0.05797432819756192,-253.05389404296875,127.18489074707031,-1.4210411310195923,36.026973724365234,5.504673957824707,7.892141819000244,-2.727727174758911,6.948026180267334,-1.2328965663909912,6.388402938842773,-3.120722770690918,1.744271993637085,-4.614644527435303,-1.4192622900009155,-4.259716033935547,2.2100307941436768,-1.1275172233581543,2.670193672180176,-4.026438236236572,-0.29487523436546326,Fantasia
Gotham.mp3,0.46031689643859863,0.05247048661112785,996.1153498774551,1148.1973810472527,2138.067626953125,0.049175840435606064,-296.9757995605469,194.38319396972656,-44.761898040771484,44.846214294433594,-6.129672050476074,5.020621299743652,23.193151473999023,-8.604941368103027,17.279094696044922,-3.7919533252716064,-0.39542141556739807,8.093405723571777,-3.425389289855957,14.274694442749023,-0.23883698880672455,4.134979724884033,8.677990913391113,-5.58143949508667,6.334997177124023,1.5010318756103516,Acao
Greys Anatomy.mp3,0.29358410835266113,0.08388206362724304,2083.1822317387464,2422.8774657626154,4582.147771661932,0.10012845692254174,-165.08615112304688,110.78955841064453,14.95993709564209,16.574234008789062,-6.121151924133301,3.225499391555786,-5.423018932342529,-1.268850326538086,-3.4462597370147705,5.497061252593994,-3.096531629562378,1.6749368906021118,-4.055256366729736,4.01565408706665,-3.470665693283081,2.324734687805176,-2.2638423442840576,3.7010223865509033,-1.249032974243164,2.78511905670166,Drama
Grimm.mp3,0.5152227282524109,0.14834831655025482,1724.041827813786,2155.4554318790015,3395.12113683364,0.07509138266737617,-98.99427032470703,128.213134765625,-10.035944938659668,15.759390830993652,21.681041717529297,7.918865203857422,5.702775001525879,6.754546642303467,-1.7230974435806274,5.610372066497803,-1.9029408693313599,4.964280605316162,-1.3483967781066895,4.980534553527832,-1.0737261772155762,4.287520408630371,-5.289021015167236,1.2184942960739136,-3.1530511379241943,2.924607515335083,Terror
H2O Meninas Sereias.mp3,0.35804590582847595,0.062428299337625504,2680.1787988768474,2664.7188898168406,5635.8742539727655,0.12153743590363777,-155.14434814453125,74.25934600830078,8.540002822875977,39.76803207397461,0.1521095335483551,14.073614120483398,1.716137170791626,3.5093109607696533,5.964508056640625,2.6926183700561523,-10.36135482788086,1.1276962757110596,-8.088887214660645,0.4270510971546173,-5.042141437530518,1.4920848608016968,-3.5920403003692627,-1.176629900932312,-2.695941209793091,0.21323560178279877,Fantasia
